Частота,Канал A
(kГц),(В)

5.97834587,0.01552821
5.98430634,0.09879778
5.99026680,0.23340030
5.99622726,0.29015470
6.00218773,0.29181030
6.00814819,0.26268980
6.01410866,0.14181590
6.02006912,0.02996468
6.02602959,0.00089439
6.03199005,0.00363103
6.03795052,0.00372746
6.04391098,0.00383175
6.04987144,0.00270989
6.05583191,0.00107085
6.06179237,0.00034689
6.06775284,0.00059627
6.07371330,0.00073670
6.07967377,0.00083837
6.08563423,0.00068178
6.09159470,0.00035991
6.09755516,0.00042311
6.10351563,0.00146660
6.10947609,0.00218289
6.11543655,0.00224116
6.12139702,0.00218202
6.12735748,0.00153565
6.13331795,0.00038055
6.13927841,0.00082944
6.14523888,0.00186814
6.15119934,0.00221253
6.15715981,0.00219610
6.16312027,0.00180297
6.16908073,0.00082977
6.17504120,0.00023073
6.18100166,0.00058109
6.18696213,0.00074100
6.19292259,0.00069148
6.19888306,0.00066244
6.20484352,0.00045193
6.21080399,0.00031418
6.21676445,0.00072123
6.22272491,0.00124621
6.22868538,0.00136138
6.23464584,0.00138195
6.24060631,0.00113993
6.24656677,0.00040695
6.25252724,0.00097924
6.25848770,0.00278584
6.26444817,0.00372515
6.27040863,0.00369215
6.27636909,0.00336183
6.28232956,0.00188678
6.28829002,0.00048594
6.29425049,0.00370565
6.30021095,0.00652708
6.30617142,0.00716457
6.31213188,0.00715282
6.31809235,0.00559067
6.32405281,0.00223460
6.33001328,0.00015970
6.33597374,0.00041981
6.34193420,0.00059282
6.34789467,0.00058952
6.35385513,0.00054638
6.35981560,0.00036924
6.36577606,0.00057976
6.37173653,0.00208620
6.37769699,0.00340470
6.38365746,0.00359253
6.38961792,0.00353643
6.39557838,0.00266273
6.40153885,0.00082737
6.40749931,0.00089631
6.41345978,0.00233271
6.41942024,0.00292636
6.42538071,0.00295865
6.43134117,0.00263593
6.43730164,0.00145552
6.44326210,0.00031840
6.44922256,0.00067649
6.45518303,0.00105688
6.46114349,0.00109321
6.46710396,0.00103290
6.47306442,0.00068141
6.47902489,0.00017488
6.48498535,0.00020100
6.49094582,0.00060516
6.49690628,0.00079674
6.50286674,0.00087795
6.50882721,0.00084736
6.51478767,0.00047422
6.52074814,0.00027059
6.52670860,0.00134853
6.53266907,0.00212053
6.53862953,0.00228922
6.54459000,0.00224310
6.55055046,0.00150995
6.55651093,0.00031734
6.56247139,0.00111687
6.56843185,0.00223430
6.57439232,0.00247581
6.58035278,0.00243880
6.58631325,0.00204614
6.59227371,0.00096266
6.59823418,0.00013920
6.60419464,0.00030660
6.61015511,0.00044739
6.61611557,0.00043210
6.62207603,0.00033821
6.62803650,0.00019115
6.63399696,0.00123012
6.63995743,0.00614248
6.64591789,0.01174843
6.65187836,0.01318638
6.65783882,0.01315616
6.66379929,0.01068319
6.66975975,0.00476964
6.67572021,0.00292948
6.68168068,0.00641341
6.68764114,0.00863844
